Q493037	C3001
Q501140	C3007
Q501115	C3002
Q486398	C3001
Q115272	C3010
Q501151	C3011
Q112061	C3007
Q498675	C3007
Q156580	C3010
Q493033	C3002
Q493044	C3005
Q493024	C3002
Q486348	C3007
Q486154	C3006
Q493049	C3002
Q176480	C3005
Q486348	C3008
Q491519	C3006
Q487016	C3011
Q156637	C3011
Q492026	C3004
Q112061	C3008
Q498675	C3008
Q488201	C3009
Q491525	C3010
Q111894	C3009
Q493033	C3006
Q156431	C3006
Q493049	C3011
Q491508	C3005
Q503486	C3008
Q503492	C3009
Q493040	C3010
Q111867	C3007
Q492053	C3010
Q111928	C3004
Q486179	C3008
Q498319	C3002
Q492016	C3001
Q111894	C3005
Q211360	C3011
Q492032	C3007
Q486154	C3010
Q498319	C3010
Q486664	C3009
Q111867	C3011
Q501140	C3001
Q492053	C3002
Q491525	C3005
Q486133	C3007
Q111928	C3011
Q501101	C3001
Q491537	C3009
Q488175	C3007
Q493049	C3004
Q156387	C3011
Q484247	C3011
Q486633	C3011
Q111894	C3010
Q492016	C3008
Q501151	C3008
Q486179	C3001
Q493040	C3005
Q492066	C3007
Q486348	C3011
C3007	P1629
Q492053	C3009
Q487692	C3010
Q112061	C3011
Q486398	C3005
Q486843	C3008
Q493134	C3005
Q492070	C3008
Q156580	C3002
Q486344	C3002
Q492016	C3006
Q501140	C3009
Q491553	C3006
Q501101	C3005
Q491533	C3006
Q491537	C3006
Q486664	C3010
Q492032	C3001
Q156486	C3011
Q492053	C3004
Q486344	C3006
Q492016	C3002
Q492036	C3006
Q492016	C3009
Q486325	C3007
Q487692	C3001
Q491508	C3001
C3003	P1629
Q492026	C3005
Q156580	C3011
Q490065	C3001
Q493024	C3008
Q498621	C3011
Q156650	C3008
Q488175	C3008
Q486150	C3010
Q488210	C3001
Q492066	C3001
Q503492	C3007
Q488206	C3002
Q487016	C3001
Q491533	C3010
Q486150	C3002
Q491525	C3001
Q486179	C3009
Q488201	C3006
D1002	P1629
Q498621	C3007
Q493029	C3008
Q176480	C3009
Q156580	C3004
Q486344	C3004
Q493033	C3011
Q211360	C3006
Q486325	C3010
Q111894	C3004
Q488201	C3005
Q156632	C3004
Q501115	C3011
Q492070	C3001
Q488175	C3009
Q486398	C3010
Q492016	C3010
Q492016	C3004
Q211360	C3002
Q493049	C3005
Q490065	C3006
Q503492	C3006
Q492066	C3009
Q492026	C3006
C3001	P1629
Q486344	C3010
Q490065	C3007
Q493040	C3004
Q488201	C3007
Q491533	C3007
Q498312	C3009
Q487692	C3002
Q486362	C3002
Q484247	C3010
Q486633	C3010
Q176480	C3001
Q488206	C3004
Q484247	C3001
Q486633	C3001
Q501140	C3005
Q486150	C3004
Q156387	C3005
Q498312	C3006
Q491519	C3009
Q501140	C3008
Q488210	C3009
Q493029	C3007
Q111867	C3001
Q156637	C3001
Q498621	C3006
Q111894	C3002
Q156632	C3002
Q492016	C3007
Q486179	C3011
Q111867	C3004
Q488175	C3006
Q503486	C3001
Q486664	C3007
Q111928	C3006
Q156486	C3001
Q211360	C3004
Q493024	C3006
Q486154	C3002
Q115272	C3009
Q486133	C3001
Q493049	C3008
Q501101	C3007
Q486848	C3005
Q260871	C3004
Q501115	C3006
Q115307	C3010
Q493079	C3008
Q493040	C3002
Q491537	C3008
Q156503	C3008
Q487692	C3004
Q491519	C3001
Q486362	C3004
Q493037	C3002
Q487016	C3010
Q486179	C3007
C3008	P31
C3006	P31
C3001	P31
Q486843	C3006
Q493033	C3001
Q491519	C3004
Q493088	C3011
Q492026	C3011
Q156580	C3005
Q156431	C3001
Q503486	C3009
Q488175	C3005
Q486167	C3006
Q156637	C3007
C3005	P1629
Q486659	C3005
Q488868	C3008
Q501151	C3004
Q493033	C3010
Q488166	C3008
Q111867	C3002
Q492032	C3010
Q486154	C3007
Q486843	C3009
Q488201	C3011
Q490065	C3011
Q486664	C3001
Q501151	C3007
Q491553	C3004
Q115272	C3002
Q486154	C3004
Q501115	C3001
Q492053	C3007
Q501140	C3006
Q260871	C3002
Q115307	C3005
Q156632	C3007
Q486848	C3010
Q111928	C3010
Q156486	C3009
Q488181	C3008
Q492053	C3006
Q486133	C3008
Q493049	C3001
Q493037	C3004
Q491519	C3007
Q492066	C3008
Q486150	C3005
Q492070	C3005
C3009	P1629
Q488171	C3002
Q486401	C3007
Q491519	C3002
Q493033	C3007
Q260871	C3009
Q498621	C3009
Q488181	C3006
Q486167	C3001
Q491533	C3002
D1001	P279
Q492652	C3010
Q491537	C3011
Q224910	C3005
Q501151	C3002
Q501140	C3010
Q115272	C3007
Q486664	C3006
Q211360	C3005
Q115307	C3008
Q493079	C3010
Q498319	C3001
Q491553	C3002
Q115272	C3004
Q156387	C3009
Q156650	C3006
Q486344	C3001
Q501115	C3007
Q492053	C3001
Q487692	C3005
Q488868	C3005
Q488166	C3005
Q490065	C3009
Q111894	C3008
Q260871	C3001
Q492652	C3008
Q493037	C3009
Q486150	C3006
Q488171	C3004
Q486179	C3002
Q492036	C3010
Q493079	C3006
Q491533	C3004
Q488171	C3001
Q493029	C3001
Q156387	C3001
Q493134	C3007
Q491537	C3005
Q491519	C3011
Q488210	C3002
Q176480	C3004
Q488206	C3001
Q486325	C3011
Q156431	C3005
Q486848	C3008
Q156632	C3009
Q156650	C3001
Q544539	C3011
Q156486	C3007
Q490065	C3010
Q486362	C3009
Q491508	C3010
Q110504	C3002
Q486344	C3009
Q492032	C3008
Q498312	C3002
Q486179	C3004
Q484247	C3009
Q486633	C3009
Q112061	C3001
Q498675	C3001
Q501101	C3009
Q492066	C3002
Q488175	C3002
Q486664	C3008
Q486348	C3001
Q486757	C3007
Q493029	C3010
Q111867	C3005
Q486150	C3011
Q488175	C3011
Q488210	C3004
Q176480	C3002
Q156637	C3006
Q156387	C3007
Q486389	C3007
D1001	P1269
Q492012	C3007
Q492652	C3011
Q115272	C3005
Q486757	C3011
Q498312	C3011
Q492012	C3004
Q486389	C3004
Q493049	C3010
Q488868	C3011
Q488166	C3011
Q493024	C3010
Q488206	C3009
Q486659	C3001
Q111928	C3001
Q156486	C3006
Q224910	C3006
Q156632	C3001
Q501115	C3010
Q112061	C3009
Q498675	C3009
Q488201	C3008
C3010	P1629
Q110504	C3004
Q492016	C3011
Q486348	C3009
Q493044	C3007
Q498312	C3004
Q487016	C3009
Q492066	C3004
Q488175	C3004
Q492053	C3005
Q493040	C3001
Q112061	C3002
Q498675	C3002
Q492652	C3001
Q156431	C3004
Q486167	C3010
Q492036	C3008
Q486348	C3002
Q491553	C3005
Q111867	C3008
Q486401	C3009
Q486389	C3002
Q492012	C3002
Q224910	C3001
Q493033	C3009
Q156580	C3009
Q488201	C3010
Q501115	C3009
Q486659	C3007
Q486344	C3007
Q498319	C3008
Q156637	C3005
Q115272	C3006
Q156580	C3006
C3005	P31
Q111928	C3009
Q224910	C3010
Q156486	C3010
Q493134	C3008
Q486398	C3008
Q501101	C3002
Q486843	C3005
Q493037	C3007
Q486167	C3008
Q486167	C3009
Q493040	C3008
Q112061	C3004
Q498675	C3004
Q491537	C3002
Q486848	C3006
Q493040	C3007
Q498621	C3010
Q156431	C3002
Q156431	C3010
Q486348	C3004
Q486401	C3010
Q488171	C3011
Q156503	C3006
Q498319	C3009
Q491525	C3008
Q501115	C3008
C3009	P31
Q488181	C3010
Q156387	C3004
Q224910	C3009
Q486133	C3010
Q498312	C3005
Q493044	C3011
Q492070	C3010
Q501101	C3004
Q491508	C3008
Q488201	C3002
Q487692	C3008
C3007	P31
Q486362	C3007
Q491537	C3004
Q115307	C3006
Q211360	C3008
Q488171	C3006
Q491533	C3001
Q156503	C3001
Q491537	C3001
Q493088	C3002
Q224910	C3008
Q176480	C3007
Q487692	C3006
Q486150	C3007
Q484247	C3007
D1002	P31
Q486633	C3007
Q493088	C3007
Q486362	C3005
Q493044	C3008
Q156637	C3004
Q111928	C3007
Q544539	C3010
Q486167	C3005
Q486757	C3009
Q493088	C3006
Q156387	C3002
Q492026	C3009
Q491508	C3006
Q492066	C3006
Q486843	C3004
Q156650	C3002
Q156637	C3008
C3003	P31
Q488181	C3005
Q488201	C3004
Q486133	C3004
Q156632	C3005
Q486659	C3004
Q224910	C3011
Q486389	C3008
Q492012	C3008
Q491533	C3009
Q498312	C3007
Q486843	C3011
Q110504	C3006
Q491525	C3006
Q486362	C3001
Q486154	C3005
Q486398	C3009
Q491553	C3008
C3010	P31
Q544539	C3007
Q492036	C3005
Q486659	C3008
Q493029	C3011
Q493088	C3004
Q156503	C3007
Q493088	C3010
Q488210	C3007
Q503492	C3001
Q493037	C3006
Q487016	C3007
Q492066	C3010
Q493088	C3001
Q486362	C3011
Q156580	C3008
Q156637	C3002
Q111894	C3001
Q156431	C3007
Q493024	C3011
Q486659	C3006
Q260871	C3011
Q486398	C3006
Q156486	C3005
Q110504	C3010
Q486843	C3002
Q503486	C3002
Q487016	C3005
Q491525	C3009
Q156650	C3004
Q156503	C3005
Q486154	C3001
Q486133	C3002
Q493079	C3005
Q493044	C3004
Q486659	C3002
Q493044	C3010
Q498312	C3001
Q486659	C3009
Q491553	C3009
Q493040	C3009
Q488175	C3001
Q493088	C3009
Q493024	C3001
Q503492	C3010
Q486167	C3011
Q488206	C3011
Q111894	C3006
Q486167	C3004
Q156637	C3009
Q491537	C3010
Q156387	C3008
Q111894	C3007
Q111928	C3005
Q486154	C3009
Q488171	C3009
Q486167	C3007
Q488171	C3008
Q110504	C3008
Q115307	C3009
Q503486	C3004
Q484247	C3005
Q486633	C3005
Q493079	C3011
Q501101	C3006
Q491533	C3005
Q115272	C3001
Q224910	C3002
Q498319	C3007
Q493033	C3005
Q493044	C3002
Q260871	C3008
Q156632	C3011
Q493088	C3008
Q492032	C3009
Q486843	C3010
Q156431	C3008
Q493044	C3006
Q260871	C3007
Q488868	C3002
Q493024	C3007
Q488166	C3002
Q487692	C3009
Q156431	C3009
Q492036	C3011
Q156503	C3010
Q486757	C3002
Q486167	C3002
Q493029	C3004
Q493134	C3004
Q493134	C3010
Q488868	C3006
Q488166	C3006
Q492026	C3007
Q492032	C3006
Q492652	C3005
Q486848	C3009
Q156650	C3005
Q156503	C3004
Q488181	C3011
Q492036	C3001
Q544539	C3008
Q492053	C3011
Q224910	C3004
Q486150	C3009
Q486133	C3011
C3004	P31
Q110504	C3007
Q111867	C3010
Q488181	C3001
Q488210	C3006
Q492652	C3009
Q486389	C3011
Q492012	C3011
Q491533	C3008
Q544539	C3002
Q484247	C3008
Q486633	C3008
Q488201	C3001
Q488868	C3004
Q492070	C3006
Q488166	C3004
Q176480	C3010
Q110504	C3005
Q486401	C3001
Q486757	C3004
Q111928	C3008
Q493134	C3009
Q488868	C3001
Q488166	C3001
Q493029	C3002
Q493134	C3002
Q486344	C3005
Q486401	C3004
Q544539	C3006
Q484247	C3004
Q488175	C3010
Q486150	C3008
Q486633	C3004
Q487016	C3002
Q492066	C3005
Q492026	C3001
Q544539	C3009
Q156503	C3002
Q486757	C3008
Q486757	C3010
Q486133	C3005
Q498312	C3010
Q503492	C3004
Q492036	C3007
Q493134	C3006
Q488868	C3010
Q488166	C3010
Q492016	C3005
Q498621	C3008
Q486325	C3001
Q211360	C3009
Q491553	C3007
Q110504	C3001
Q176480	C3006
Q487692	C3007
Q488181	C3007
Q491508	C3007
Q156632	C3010
Q488206	C3005
Q486401	C3006
Q487016	C3008
Q544539	C3004
Q488206	C3006
Q156486	C3008
Q488210	C3010
Q490065	C3005
Q486389	C3009
Q492012	C3009
Q490065	C3008
Q488171	C3007
Q486401	C3002
Q484247	C3002
Q486633	C3002
Q487016	C3004
Q491533	C3011
Q486362	C3010
Q503486	C3006
Q486757	C3001
Q493134	C3001
Q488206	C3008
Q488868	C3009
Q488166	C3009
Q503492	C3002
Q488206	C3007
Q486133	C3006
Q112061	C3005
Q498675	C3005
Q110504	C3009
Q486348	C3006
Q492070	C3007
Q486154	C3008
Q176480	C3008
Q486348	C3005
Q493029	C3009
Q112061	C3006
Q498675	C3006
Q498621	C3005
Q486398	C3011
Q486389	C3005
Q492012	C3005
Q493044	C3009
Q486843	C3001
Q156503	C3009
Q115307	C3007
Q486659	C3010
Q491553	C3010
C3011	P31
Q493024	C3009
Q115272	C3011
Q486757	C3005
Q501151	C3010
Q501140	C3002
Q503486	C3010
Q156632	C3006
Q486344	C3008
Q486389	C3010
Q492012	C3010
Q493049	C3009
Q503492	C3011
Q492652	C3002
Q488206	C3010
Q156637	C3010
Q486325	C3005
Q486348	C3010
Q486362	C3008
Q156431	C3011
Q486401	C3011
Q488171	C3010
Q112061	C3010
Q493049	C3006
Q498675	C3010
Q156580	C3007
Q486389	C3001
Q492012	C3001
Q492066	C3011
Q488210	C3008
C3002	P31
Q503486	C3007
Q486848	C3002
C3006	P1629
C3008	P1629
Q115307	C3004
Q260871	C3010
Q501151	C3006
Q486664	C3002
C3002	P1629
Q486848	C3007
Q493040	C3006
Q486843	C3007
Q544539	C3005
Q493037	C3005
Q486154	C3011
Q501151	C3009
Q498312	C3008
Q156650	C3010
Q492032	C3002
Q490065	C3004
Q493044	C3001
Q501140	C3004
Q498319	C3006
Q493029	C3005
Q156387	C3010
Q488868	C3007
Q492652	C3004
Q488166	C3007
Q488181	C3004
Q488210	C3011
Q156503	C3011
Q501115	C3005
Q493079	C3009
Q492652	C3007
Q491525	C3004
Q486389	C3006
Q492012	C3006
Q486179	C3006
Q493024	C3005
Q156580	C3001
Q260871	C3006
Q492026	C3008
Q493037	C3010
Q492036	C3004
Q486150	C3001
Q224910	C3007
Q503492	C3008
Q493088	C3005
Q501151	C3001
Q486848	C3004
Q260871	C3005
Q115307	C3002
Q492032	C3011
Q211360	C3007
Q493033	C3008
Q486664	C3004
Q486401	C3008
C3004	P1629
Q491553	C3001
Q156650	C3009
Q486848	C3001
Q486664	C3011
Q111867	C3009
Q156387	C3006
Q491519	C3008
Q491508	C3002
Q492070	C3002
Q493049	C3007
Q492032	C3004
Q490065	C3002
Q501101	C3008
Q486848	C3011
Q488171	C3005
Q491519	C3005
Q492036	C3009
Q493079	C3001
Q498319	C3005
Q493029	C3006
Q486401	C3005
Q486325	C3004
Q488181	C3002
Q176480	C3011
Q503486	C3011
Q493079	C3004
Q486133	C3009
Q488181	C3009
Q491508	C3009
Q491525	C3002
Q491525	C3011
Q503492	C3005
Q501151	C3005
Q544539	C3001
Q486757	C3006
Q487016	C3006
Q492070	C3009
Q492036	C3002
Q498621	C3002
Q492053	C3008
Q486179	C3010
Q501140	C3011
Q493040	C3011
Q211360	C3001
Q486325	C3009
Q115307	C3001
Q211360	C3010
Q486325	C3006
C3011	P1629
Q491508	C3004
Q492070	C3004
Q501101	C3010
Q486398	C3002
Q115307	C3011
Q486179	C3005
Q156486	C3002
Q503486	C3005
Q493079	C3007
Q486398	C3007
Q493037	C3008
Q156650	C3011
Q501115	C3004
Q486325	C3002
Q493079	C3002
Q111894	C3011
Q493033	C3004
Q486344	C3011
Q493024	C3004
Q492026	C3010
Q488210	C3005
Q115272	C3008
Q491537	C3007
Q492026	C3002
Q484247	C3006
Q486633	C3006
Q498621	C3004
Q491519	C3010
Q156650	C3007
Q486325	C3008
Q486664	C3005
Q491525	C3007
Q493037	C3011
Q111867	C3006
Q498621	C3001
Q156632	C3008
Q486362	C3006
Q492032	C3005
Q492652	C3006
Q111928	C3002
Q486398	C3004
Q498319	C3004
Q486659	C3011
Q156486	C3004
Q491553	C3011
